,FILE NO,DIVISION,METHOD OF TRANSPORT,BUSINESS LINE,SALESMAN CODE,SALESMAN NAME,REPORT DATE,CUSTOMER NAME,PORT OF LOAD NAME,PORT OF DCHG NAME,REVENUE,EXPENSE,PROFIT,TOTAL REVENUE LESS DUTIES,TOTAL BILLED TO ACCOUNT,TOTAL DUTY BILLED,GROSS WEIGHT,TOT CBM,CONTAINER COUNT,CONTAINER TYPE,TOT KGS
11604,1230352-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,4618.0,4186.25,431.75,4526.94,4618.0,91.06,7219.0,22.0,1.0,20DV,7219.6
11605,1230353-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5190.0,4753.25,436.75,4926.51,5190.0,263.49,16274.0,42.0,1.0,40DV,16274.16
11606,1230354-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5325.0,4843.25,481.75,5090.14,5325.0,234.86,16616.0,42.0,1.0,40DV,16616.4
11633,1230372-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-06,WELLPET LLC,LAEM CHABANG,LONG BEACH,2991.24,2766.24,225.0,2722.89,2991.24,268.35,17154.0,42.0,1.0,40DV,17154.22
11634,1230373-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-06,WELLPET LLC,LAEM CHABANG,LONG BEACH,2684.0,2382.12,301.88,2582.99,2684.0,101.01,8123.0,22.0,1.0,20DV,8123.6
11649,1230386-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-23,WELLPET LLC,LAEM CHABANG,COLUMBUS,5340.0,5053.25,286.75,5055.35,5340.0,284.65,22839.0,42.0,1.0,40HQ,22839.0
11650,1230387-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-23,WELLPET LLC,LAEM CHABANG,COLUMBUS,5280.0,4813.25,466.75,5022.65,5280.0,257.35,13241.0,42.0,1.0,40HQ,13241.2
11651,1230388-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-23,WELLPET LLC,LAEM CHABANG,COLUMBUS,5235.0,4783.25,451.75,5030.44,5235.0,204.56,16208.0,42.0,1.0,40HQ,16208.72
11652,1230389-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-26,WELLPET LLC,LAEM CHABANG,COLUMBUS,5325.0,4843.25,481.75,5099.64,5325.0,225.36,18769.0,42.0,1.0,40HQ,18769.6
11654,1230391-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-26,WELLPET LLC,LAEM CHABANG,COLUMBUS,5415.0,4903.25,511.75,5162.47,5415.0,252.53,18401.0,42.0,1.0,40HQ,18401.6
11694,1230427-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-14,WELLPET LLC,LAEM CHABANG,LONG BEACH,2579.0,2452.12,126.88,2507.72,2579.0,71.28,3783.0,22.0,1.0,20DV,3783.5
11705,1230436-01,10,OI,25.0,36.0,VALERIE KOEN,2020-01-14,WELLPET LLC,LAEM CHABANG,COLUMBUS,5235.0,4783.25,451.75,5080.2,5235.0,154.8,9072.0,42.0,1.0,40DV,9072.0
11724,1230453-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-20,WELLPET LLC,LAEM CHABANG,LONG BEACH,2579.0,2452.12,126.88,2532.53,2579.0,46.47,2688.0,22.0,1.0,20DV,2688.0
11758,1230475-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-26,WELLPET LLC,LAEM CHABANG,COLUMBUS,5280.0,4813.25,466.75,5028.56,5280.0,251.44,18328.0,42.0,1.0,40HQ,18328.64
11759,1230476-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-26,WELLPET LLC,LAEM CHABANG,COLUMBUS,4393.0,4036.25,356.75,4289.91,4393.0,103.09,7680.0,22.0,1.0,20DV,7680.0
11760,1230477-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-26,WELLPET LLC,LAEM CHABANG,COLUMBUS,5280.0,4813.25,466.75,5067.99,5280.0,212.01,15278.0,42.0,1.0,40HQ,15278.82
11792,1230505-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-26,WELLPET LLC,LAEM CHABANG,LONG BEACH,3048.0,2522.12,525.88,2994.54,3048.0,53.46,3024.0,22.0,1.0,20DV,3024.0
11793,1230506-01,10,OI,25.0,36.0,VALERIE KOEN,2019-12-26,WELLPET LLC,LAEM CHABANG,LONG BEACH,2963.0,2622.24,340.76,2729.08,2963.0,233.92,16800.0,42.0,1.0,40DV,16800.72
11817,1230526-01,10,OI,25.0,36.0,VALERIE KOEN,2020-01-19,WELLPET LLC,LAEM CHABANG,COLUMBUS,4393.0,4036.25,356.75,4305.84,4393.0,87.16,5616.0,22.0,1.0,20DV,5616.0
11818,1230527-01,10,OI,25.0,36.0,VALERIE KOEN,2020-01-13,WELLPET LLC,LAEM CHABANG,COLUMBUS,5190.0,4753.25,436.75,5001.15,5190.0,188.85,12168.0,42.0,1.0,40HQ,12168.0
11845,1230550-01,10,OI,25.0,36.0,VALERIE KOEN,2020-01-23,WELLPET LLC,LAEM CHABANG,COLUMBUS,5870.23,5189.41,680.82,5580.0,5870.23,290.23,16784.0,42.0,1.0,40DV,16784.22
11882,1230579-01,10,OI,25.0,36.0,VALERIE KOEN,2020-02-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,5695.46,4838.71,856.75,5470.0,5695.46,225.46,16375.0,42.0,1.0,40DV,16375.2
11883,1230580-01,10,OI,25.0,36.0,VALERIE KOEN,2020-02-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,5551.1,4894.05,657.05,5355.0,5551.1,196.1,16268.0,42.0,1.0,40DV,16268.8
11884,1230581-01,10,OI,25.0,36.0,VALERIE KOEN,2020-02-04,WELLPET LLC,LAEM CHABANG,COLUMBUS,4936.39,4184.64,751.75,4768.0,4936.39,168.39,12286.0,22.0,1.0,20DV,12286.6
11920,1230621-01,10,OI,25.0,36.0,VALERIE KOEN,2020-01-25,WELLPET LLC,LAEM CHABANG,LONG BEACH,3417.66,3088.07,329.59,3189.0,3417.66,228.66,17087.0,42.0,1.0,40DV,17087.68
11962,1230653-01,10,OI,25.0,36.0,VALERIE KOEN,2020-02-05,WELLPET LLC,LAEM CHABANG,COLUMBUS,5715.08,4848.33,866.75,5480.0,5715.08,235.08,15887.0,42.0,1.0,40DV,15887.04
11963,1230654-01,10,OI,25.0,36.0,VALERIE KOEN,2020-02-05,WELLPET LLC,LAEM CHABANG,COLUMBUS,4933.56,4266.45,667.11,4768.0,4933.56,165.56,10507.0,22.0,1.0,20DV,10507.84
11980,1230671-01,10,OI,25.0,36.0,VALERIE KOEN,2020-02-01,WELLPET LLC,LAEM CHABANG,LONG BEACH,3450.18,3092.12,358.06,3189.0,3450.18,261.18,16537.0,48.0,1.0,40DV,16537.62
11981,1230672-01,10,OI,25.0,36.0,VALERIE KOEN,2020-02-01,WELLPET LLC,LAEM CHABANG,LONG BEACH,2760.24,2398.36,361.88,2725.0,2760.24,35.24,2527.0,24.0,1.0,20DV,2527.2
12096,1232640-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,8433.65,7943.91,489.74,8177.0,8433.65,256.65,15224.0,55.0,1.0,40HQ,15224.3
12097,1232641-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,8627.55,7969.3,658.25,8347.0,8627.55,280.55,19292.0,55.0,1.0,40HQ,19292.0
12098,1232642-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,8662.38,8004.13,658.25,8347.0,8662.38,315.38,16986.0,55.0,1.0,40HQ,16985.4
12099,1232643-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,8790.28,8087.03,703.25,8482.0,8790.28,308.28,17447.0,55.0,1.0,40HQ,17447.0
12171,1231004-01,10,OI,25.0,36.0,VALERIE KOEN,2020-04-28,WELLPET LLC,LAEM CHABANG,COLUMBUS,5811.17,5070.72,740.45,5614.0,5811.17,197.17,8347.0,48.0,1.0,40HQ,8347.5
12317,1232676-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-06,WELLPET LLC,LAEM CHABANG,NORFOLK,9785.19,9079.19,706.0,9480.0,9785.19,305.19,17137.0,0.0,1.0,40HQ,17136.5
12318,1232677-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-06,WELLPET LLC,LAEM CHABANG,NORFOLK,9759.9,9053.9,706.0,9480.0,9759.9,279.9,14877.0,0.0,1.0,40HQ,14877.5
12319,1232678-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-06,WELLPET LLC,LAEM CHABANG,NORFOLK,9731.86,9025.86,706.0,9480.0,9731.86,251.86,15153.0,0.0,1.0,40HQ,15152.55
12320,1232679-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,8767.59,8278.84,488.75,8497.0,8767.59,270.59,20237.0,55.0,1.0,40HQ,20237.3
12321,1232680-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,8655.38,8151.63,503.75,8392.0,8655.38,263.38,17150.0,55.0,1.0,40HQ,17150.0
12322,1232681-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,8735.21,8231.46,503.75,8392.0,8735.21,343.21,18187.0,55.0,1.0,40HQ,18186.74
12323,1232682-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-07,WELLPET LLC,LAEM CHABANG,COLUMBUS,8653.17,8164.42,488.75,8347.0,8653.17,306.17,17614.0,55.0,1.0,40HQ,17613.2
12334,1232684-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-09,WELLPET LLC,LAEM CHABANG,COLUMBUS,8683.23,4725.48,3957.75,8347.0,8683.23,336.23,17371.0,55.0,1.0,40HQ,17370.76
12345,1232695-01,10,OI,25.0,36.0,VALERIE KOEN,2020-12-27,WELLPET LLC,LAEM CHABANG,OAKLAND,6807.95,6247.45,560.5,6503.0,6807.95,304.95,19432.0,55.0,1.0,40HQ,19432.36
12349,1232699-01,10,OI,25.0,36.0,VALERIE KOEN,2020-12-28,WELLPET LLC,LAEM CHABANG,OAKLAND,6786.6,6267.27,519.33,6503.0,6786.6,283.6,20165.0,55.0,1.0,40HQ,20165.72
12427,1115409-01,10,OE,15.0,36.0,VALERIE KOEN,2020-11-26,WELLPET LLC,NEW YORK,CARTAGENA,5320.25,4306.51,1013.74,5320.25,5320.25,0.0,9924.988,24.272,1.0,40DV,9924.988
12677,1232737-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-14,WELLPET LLC,LAEM CHABANG,COLUMBUS,8652.09,4694.34,3957.75,8347.0,8652.09,305.09,18928.0,55.0,1.0,40HQ,18928.0
12678,1232738-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-14,WELLPET LLC,LAEM CHABANG,COLUMBUS,8638.15,8149.4,488.75,8347.0,8638.15,291.15,16864.0,55.0,1.0,40HQ,16863.76
12679,1232739-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-14,WELLPET LLC,LAEM CHABANG,COLUMBUS,8808.8,8305.05,503.75,8542.0,8808.8,266.8,21150.0,55.0,1.0,40HQ,21150.0
12680,1232740-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-14,WELLPET LLC,LAEM CHABANG,COLUMBUS,8674.99,8156.24,518.75,8437.0,8674.99,237.99,18383.0,55.0,1.0,40HQ,18383.2
12681,1232741-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-14,WELLPET LLC,LAEM CHABANG,COLUMBUS,8647.93,8144.18,503.75,8392.0,8647.93,255.93,18344.0,55.0,1.0,40HQ,18344.5
12689,1232742-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-14,WELLPET LLC,LAEM CHABANG,COLUMBUS,8603.36,8173.12,430.24,8347.0,8603.36,256.36,18229.0,55.0,1.0,40HQ,18228.75
12707,1232760-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-10,WELLPET LLC,LAEM CHABANG,OAKLAND,6792.66,6277.77,514.89,6503.0,6792.66,289.66,18295.0,55.0,1.0,40HQ,18295.75
12708,1232761-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-10,WELLPET LLC,LAEM CHABANG,OAKLAND,6777.23,6225.83,551.4,6503.0,6777.23,274.23,17946.0,55.0,1.0,40HQ,17946.5
12709,1232762-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-10,WELLPET LLC,LAEM CHABANG,OAKLAND,6730.23,6213.83,516.4,6468.0,6730.23,262.23,20240.0,55.0,1.0,40HQ,20240.0
13342,1232836-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,8556.31,4628.56,3927.75,8257.0,8556.31,299.31,18036.0,55.0,1.0,40HQ,18035.7
13343,1232837-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-18,WELLPET LLC,LAEM CHABANG,COLUMBUS,8685.28,8226.53,458.75,8407.0,8685.28,278.28,20802.0,55.0,1.0,40HQ,20802.0
13344,1232838-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-18,WELLPET LLC,LAEM CHABANG,COLUMBUS,8495.63,8036.88,458.75,8257.0,8495.63,238.63,15364.0,55.0,1.0,40HQ,15364.0
13506,1232839-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-18,WELLPET LLC,LAEM CHABANG,COLUMBUS,8689.08,8230.33,458.75,8407.0,8689.08,282.08,20010.0,55.0,1.0,40HQ,20010.0
13507,1232840-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-18,WELLPET LLC,LAEM CHABANG,COLUMBUS,8674.53,4745.36,3929.17,8257.0,8674.53,417.53,17706.0,55.0,1.0,40HQ,17706.0
13527,1232848-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-18,WELLPET LLC,LAEM CHABANG,COLUMBUS,8563.02,8132.85,430.17,8257.0,8563.02,306.02,18151.0,55.0,1.0,40HQ,8233.239
13530,1232851-01,10,OI,25.0,36.0,VALERIE KOEN,2021-01-18,WELLPET LLC,LAEM CHABANG,COLUMBUS,8565.66,4622.91,3942.75,8302.0,8565.66,263.66,17641.0,55.0,1.0,40HQ,17641.6
16597,1232998-01,10,OI,25.0,36.0,VALERIE KOEN,2021-02-15,WELLPET LLC,LAEM CHABANG,OAKLAND,9481.46,8986.21,495.25,9208.0,9481.46,273.46,15203.0,55.0,1.0,40HQ,15202.5
16598,1232999-01,10,OI,25.0,36.0,VALERIE KOEN,2021-02-15,WELLPET LLC,LAEM CHABANG,OAKLAND,9491.83,8962.13,529.7,9208.0,9491.83,283.83,18512.0,55.0,1.0,40HQ,18512.0
16619,1230857-01,10,OI,25.0,36.0,VALERIE KOEN,2020-03-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5072.51,4213.76,858.75,5006.0,5072.51,66.51,4558.0,22.0,1.0,20DV,4558.25
16620,1230858-01,10,OI,25.0,36.0,VALERIE KOEN,2020-03-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5995.22,4986.47,1008.75,5794.0,5995.22,201.22,13056.0,0.0,1.0,40DV,13056.2
16621,1230859-01,10,OI,25.0,36.0,VALERIE KOEN,2020-03-16,WELLPET LLC,LAEM CHABANG,COLUMBUS,5804.18,4885.91,918.27,5614.0,5804.18,190.18,12596.0,0.0,1.0,40DV,12596.35
16703,1230869-01,10,OI,25.0,36.0,VALERIE KOEN,2020-03-06,WELLPET LLC,LAEM CHABANG,LONG BEACH,3682.3,3125.71,556.59,3513.0,3682.3,169.3,9940.0,48.0,1.0,40DV,9940.42
16704,1230870-01,10,OI,25.0,36.0,VALERIE KOEN,2020-03-06,WELLPET LLC,LAEM CHABANG,LONG BEACH,3804.27,3242.18,562.09,3648.0,3804.27,156.27,9237.0,48.0,1.0,40DV,9237.68
16705,1230871-01,10,OI,25.0,36.0,VALERIE KOEN,2020-03-06,WELLPET LLC,LAEM CHABANG,LONG BEACH,4018.81,3410.05,608.76,3803.0,4018.81,215.81,13731.0,48.0,1.0,40DV,13731.5
16706,1230872-01,10,OI,25.0,36.0,VALERIE KOEN,2020-03-06,WELLPET LLC,LAEM CHABANG,LONG BEACH,4107.17,3488.41,618.76,3883.0,4107.17,224.17,11698.0,48.0,1.0,40DV,11698.92
16767,1233019-01,10,OI,25.0,36.0,VALERIE KOEN,2021-02-19,WELLPET LLC,LAEM CHABANG,OAKLAND,9508.7,9002.1,506.6,9208.0,9508.7,300.7,18006.0,55.0,1.0,40HQ,18006.45
16768,1233020-01,10,OI,25.0,36.0,VALERIE KOEN,2021-02-19,WELLPET LLC,LAEM CHABANG,OAKLAND,9495.66,8989.06,506.6,9208.0,9495.66,287.66,20315.0,55.0,1.0,40HQ,20315.0
16770,1233022-01,10,OI,25.0,36.0,VALERIE KOEN,2021-02-19,WELLPET LLC,LAEM CHABANG,OAKLAND,9533.36,9026.76,506.6,9208.0,9533.36,325.36,20181.0,55.0,1.0,40HQ,20181.7
16774,1233023-01,10,OI,25.0,36.0,VALERIE KOEN,2021-02-19,WELLPET LLC,LAEM CHABANG,OAKLAND,9483.79,8977.19,506.6,9208.0,9483.79,275.79,18663.0,55.0,1.0,40HQ,18662.66
16846,1233040-01,10,OI,25.0,36.0,VALERIE KOEN,2021-02-19,WELLPET LLC,LAEM CHABANG,OAKLAND,9514.55,9007.95,506.6,9208.0,9514.55,306.55,19445.0,55.0,1.0,40HQ,19444.68
16847,1233041-01,10,OI,25.0,36.0,VALERIE KOEN,2021-02-19,WELLPET LLC,LAEM CHABANG,OAKLAND,9504.46,9018.39,486.07,9208.0,9504.46,296.46,18400.0,55.0,1.0,40HQ,0.0
16848,1233042-01,10,OI,25.0,36.0,VALERIE KOEN,2021-02-19,WELLPET LLC,LAEM CHABANG,OAKLAND,9474.01,8928.41,545.6,9208.0,9474.01,266.01,16857.0,55.0,1.0,40HQ,16857.352
16849,1233043-01,10,OI,25.0,36.0,VALERIE KOEN,2021-02-19,WELLPET LLC,LAEM CHABANG,OAKLAND,9519.4,8973.8,545.6,9208.0,9519.4,311.4,16550.0,55.0,1.0,40HQ,16550.31
16858,1233053-01,10,OI,25.0,36.0,VALERIE KOEN,2021-02-25,WELLPET LLC,LAEM CHABANG,COLUMBUS,10645.2,4672.7,5972.5,10359.0,10645.2,286.2,17922.0,55.0,1.0,40HQ,17921.6
20221,1423477-01,10,AI,45.0,36.0,VALERIE KOEN,2017-04-04,WELLPET LLC,BANGKOK,"JFK AIRPORT, NEW YORK",13862.96,13081.91,781.05,13791.6,13862.96,71.36,4866.0,0.0,0.0,,4866.0
20222,1423478-01,10,AI,45.0,36.0,VALERIE KOEN,2017-04-05,WELLPET LLC,BANGKOK,"JFK AIRPORT, NEW YORK",13859.89,13078.84,781.05,13791.6,13859.89,68.29,4866.0,0.0,0.0,,4866.0
20527,1423735-01,10,AI,45.0,36.0,VALERIE KOEN,2017-05-25,WELLPET LLC,INCHEON INT'L AIRPORT,"SALT LAKE CITY, UT",2080.67,1567.8,512.87,1909.6,2080.67,171.07,360.0,0.0,0.0,,360.0
20692,1423874-01,10,AI,45.0,36.0,VALERIE KOEN,2017-06-16,WELLPET LLC,LIEGE   BELGIUM,ATLANTA,16414.0,15747.45,666.55,16414.0,16414.0,0.0,7729.0,48.3,0.0,,7729.0
20693,1423875-01,10,AI,45.0,36.0,VALERIE KOEN,2017-06-20,WELLPET LLC,LIEGE   BELGIUM,ATLANTA,16214.0,15547.45,666.55,16214.0,16214.0,0.0,7691.0,48.3,0.0,,7691.0
21023,1424166-01,10,AI,45.0,36.0,VALERIE KOEN,2017-08-05,WELLPET LLC,BANGKOK,"JFK AIRPORT, NEW YORK",14041.99,13056.55,985.44,13996.02,14041.99,45.97,4111.0,0.0,0.0,,4111.0
21209,1424324-01,10,AI,45.0,36.0,VALERIE KOEN,2017-09-04,WELLPET LLC,AMSTERDAM,ATLANTA,11182.55,9338.73,1843.82,11182.55,11182.55,0.0,4409.0,25.08,0.0,,4409.0
21433,1424521-01,10,AI,45.0,36.0,VALERIE KOEN,2017-10-12,WELLPET LLC,AMSTERDAM,ATLANTA,32030.1,25725.42,6304.68,32030.1,32030.1,0.0,10763.0,57.12,0.0,,10763.0
22900,1425806-01,10,AI,45.0,36.0,VALERIE KOEN,2018-06-26,WELLPET LLC,AMSTERDAM,LOS ANGELES INT'L AIRPORT,6534.35,5149.32,1385.03,6454.57,6534.35,79.78,2500.0,4385.0,0.0,,2500.0
22901,1425807-01,10,AI,45.0,36.0,VALERIE KOEN,2018-06-30,WELLPET LLC,AMSTERDAM,CHICAGO O'HARE,15271.0,13514.91,1756.09,15014.16,15271.0,256.84,8098.0,4.85,0.0,,8098.0
23762,1426565-01,10,AI,45.0,36.0,VALERIE KOEN,2018-11-17,WELLPET LLC,BANGKOK,CHICAGO O'HARE,6444.24,5689.18,755.06,6036.42,6444.24,407.82,932.0,0.0,0.0,,932.0
23802,1426598-01,10,AI,45.0,36.0,VALERIE KOEN,2018-11-22,WELLPET LLC,AMSTERDAM,LOS ANGELES INT'L AIRPORT,29580.79,29154.93,425.86,29377.25,29580.79,203.54,6577.0,35.279,0.0,,6577.0
23815,1426609-01,10,AI,45.0,36.0,VALERIE KOEN,2018-11-26,WELLPET LLC,AMSTERDAM,"JFK AIRPORT, NEW YORK",40601.76,38525.34,2076.42,40262.52,40601.76,339.24,10962.0,58.238,0.0,,10962.0
23819,1426611-01,10,AI,45.0,36.0,VALERIE KOEN,2018-12-02,WELLPET LLC,AMSTERDAM,"JFK AIRPORT, NEW YORK",48406.69,48967.35,-560.66,47999.62,48406.69,407.07,13154.0,69.886,0.0,,13154.0
23820,1426612-01,10,AI,45.0,36.0,VALERIE KOEN,2018-11-26,WELLPET LLC,AMSTERDAM,"DALLAS-FORT WORTH, TX",9372.27,10189.5,-817.23,9304.42,9372.27,67.85,2192.0,11.648,0.0,,2192.0
24249,1427000-01,10,AI,45.0,36.0,VALERIE KOEN,2019-02-08,WELLPET LLC,AMSTERDAM,LOS ANGELES INT'L AIRPORT,14491.8,13039.82,1451.98,14447.19,14491.8,44.61,4469.0,13.86,0.0,,4469.0
24264,1427013-01,10,AI,45.0,36.0,VALERIE KOEN,2019-02-13,WELLPET LLC,AMSTERDAM,CHICAGO O'HARE,21543.35,18470.32,3073.03,20342.16,20443.35,101.19,8268.0,25.2,0.0,,8268.0
26193,1233155-01,10,OI,25.0,36.0,VALERIE KOEN,2021-03-05,WELLPET LLC,LAEM CHABANG,COLUMBUS,0.0,8673.66,0.0,-273.21,0.0,273.21,18785.0,55.0,1.0,40HQ,18784.68
26194,1233156-01,10,OI,25.0,36.0,VALERIE KOEN,2021-03-05,WELLPET LLC,LAEM CHABANG,COLUMBUS,0.0,8685.65,0.0,-312.65,0.0,312.65,17317.0,55.0,1.0,40HQ,17316.96
26195,1233157-01,10,OI,25.0,36.0,VALERIE KOEN,2021-03-05,WELLPET LLC,LAEM CHABANG,COLUMBUS,0.0,9568.83,0.0,-334.83,0.0,334.83,16308.0,55.0,1.0,40HQ,16308.54
26196,1233158-01,10,OI,25.0,36.0,VALERIE KOEN,2021-03-05,WELLPET LLC,LAEM CHABANG,COLUMBUS,0.0,9536.07,0.0,-302.07,0.0,302.07,20225.0,55.0,1.0,40HQ,20225.0
26198,1233160-01,10,OI,25.0,36.0,VALERIE KOEN,2021-03-05,WELLPET LLC,LAEM CHABANG,COLUMBUS,0.0,8603.95,0.0,-230.95,0.0,230.95,13548.0,55.0,1.0,40HQ,13548.0
26308,1233197-01,10,OI,25.0,36.0,VALERIE KOEN,2021-03-05,WELLPET LLC,LAEM CHABANG,COLUMBUS,0.0,9547.49,0.0,-313.49,0.0,313.49,20347.0,55.0,1.0,40HQ,20347.25
26309,1233198-01,10,OI,25.0,36.0,VALERIE KOEN,2021-03-15,WELLPET LLC,LAEM CHABANG,COLUMBUS,10870.22,10281.47,588.75,10629.0,10870.22,241.22,17248.0,55.0,1.0,40HQ,17248.0
26310,1233199-01,10,OI,25.0,36.0,VALERIE KOEN,2021-03-15,WELLPET LLC,LAEM CHABANG,COLUMBUS,10668.1,10284.35,383.75,10404.0,10668.1,264.1,18440.0,1.558,1.0,40HQ,18439.68
26311,1233200-01,10,OI,25.0,36.0,VALERIE KOEN,2021-03-15,WELLPET LLC,LAEM CHABANG,COLUMBUS,0.0,9529.94,-9529.94,-295.94,0.0,295.94,18280.0,55.0,1.0,40HQ,18280.16
26312,1233201-01,10,OI,25.0,36.0,VALERIE KOEN,2021-03-15,WELLPET LLC,LAEM CHABANG,COLUMBUS,10616.93,10193.18,423.75,10314.0,10616.93,302.93,18693.0,555.0,1.0,40HQ,18692.66
26314,1233203-01,10,OI,25.0,36.0,VALERIE KOEN,2021-03-15,WELLPET LLC,LAEM CHABANG,COLUMBUS,0.0,9492.63,-9492.63,-258.63,0.0,258.63,20065.0,55.0,1.0,40HQ,20065.3
26315,1233204-01,10,OI,25.0,36.0,VALERIE KOEN,2021-03-15,WELLPET LLC,LAEM CHABANG,COLUMBUS,0.0,9562.99,-9562.99,-302.25,0.0,302.25,18996.0,55.0,1.0,40HQ,18995.6
26316,1233205-01,10,OI,25.0,36.0,VALERIE KOEN,2021-03-15,WELLPET LLC,LAEM CHABANG,COLUMBUS,0.0,9566.45,-9566.45,-332.45,0.0,332.45,19874.0,55.0,1.0,40HQ,19874.4
26478,1115363-01,10,OE,15.0,36.0,VALERIE KOEN,2020-10-09,WELLPET LLC,NEW YORK,CARTAGENA,5099.25,4023.51,1075.74,5099.25,5099.25,0.0,14076.93,51.6,1.0,40HQ,14076.93
26484,1233241-01,10,OI,25.0,36.0,VALERIE KOEN,2021-04-02,WELLPET LLC,LAEM CHABANG,OAKLAND,0.0,0.0,0.0,-320.84,0.0,320.84,20338.0,55.0,1.0,40HQ,20338.26
26485,1233242-01,10,OI,25.0,36.0,VALERIE KOEN,2021-04-02,WELLPET LLC,LAEM CHABANG,OAKLAND,0.0,0.0,0.0,-315.4,0.0,315.4,20404.0,55.0,1.0,40HQ,20404.78
26486,1233243-01,10,OI,25.0,36.0,VALERIE KOEN,2021-04-02,WELLPET LLC,LAEM CHABANG,OAKLAND,0.0,0.0,0.0,-280.39,0.0,280.39,18617.0,55.0,1.0,40HQ,18617.5
26487,1233244-01,10,OI,25.0,36.0,VALERIE KOEN,2021-04-02,WELLPET LLC,LAEM CHABANG,OAKLAND,0.0,301.91,-301.91,-268.17,0.0,268.17,20261.0,55.0,1.0,40HQ,20261.2
26757,1233345-01,10,OI,25.0,36.0,VALERIE KOEN,2021-03-11,WELLPET LLC,LAEM CHABANG,COLUMBUS,0.0,0.0,0.0,-259.7,0.0,259.7,19720.0,55.0,1.0,40HQ,19720.6
26759,1233347-01,10,OI,25.0,36.0,VALERIE KOEN,2021-03-11,WELLPET LLC,LAEM CHABANG,COLUMBUS,0.0,0.0,0.0,-283.99,0.0,283.99,18827.0,55.0,1.0,40HQ,18827.86
26760,1233348-01,10,OI,25.0,36.0,VALERIE KOEN,2021-03-25,WELLPET LLC,LAEM CHABANG,COLUMBUS,0.0,0.0,0.0,-261.59,0.0,261.59,19644.0,55.0,1.0,40HQ,19644.1
26769,1231167-01,10,OI,25.0,36.0,VALERIE KOEN,2020-05-22,WELLPET LLC,LAEM CHABANG,COLUMBUS,5845.81,5271.12,574.69,5719.0,5845.81,126.81,7573.0,48.0,1.0,40HQ,7573.0
